item_number,name,year,theme,subtheme,pieces,minifigures,image_url,gbp_msrp,usd_msrp,cad_msrp,eur_msrp,packaging,availability
8214,Lamborghini Polizia,2010,Racers,Lamborghini,801,NA,http://images.brickset.com/sets/images/8214-1.jpg,49.99,59.99,79.99,NA,Box,Retail
8403,City House,2010,City,General,383,3,http://images.brickset.com/sets/images/8403-1.jpg,29.99,39.99,54.99,NA,Box,Retail - limited
8404,Public Transport Station,2010,City,Traffic,864,6,http://images.brickset.com/sets/images/8404-1.jpg,81.99,99.99,139.99,99.99,Box,Retail
8409,Spidermonkey,2010,Ben 10,Alien Force,21,NA,http://images.brickset.com/sets/images/8409-1.jpg,12.99,14.99,19.99,NA,Not specified,Not specified
8410,Swampfire,2010,Ben 10,Alien Force,22,NA,http://images.brickset.com/sets/images/8410-1.jpg,12.99,14.99,19.99,NA,Not specified,Not specified
8411,ChromaStone,2010,Ben 10,Alien Force,22,NA,http://images.brickset.com/sets/images/8411-1.jpg,12.99,14.99,19.99,NA,Not specified,Not specified
8517,Humungousaur,2010,Ben 10,Alien Force,14,NA,http://images.brickset.com/sets/images/8517-1.jpg,12.99,14.99,19.99,NA,Not specified,Not specified
8518,Jet Ray,2010,Ben 10,Alien Force,16,NA,http://images.brickset.com/sets/images/8518-1.jpg,12.99,14.99,19.99,NA,Not specified,Not specified
8519,Big Chill,2010,Ben 10,Alien Force,20,NA,http://images.brickset.com/sets/images/8519-1.jpg,12.99,14.99,19.99,NA,Not specified,Not specified
852769,Vintage Minifigure Collection Vol. 5,2010,Miscellaneous,Minifigure collection,20,5,http://images.brickset.com/sets/images/852769-1.jpg,11.99,17.99,24.99,NA,Box,LEGO exclusive
852921,Battle Pack,2010,Castle,Kingdoms,18,5,http://images.brickset.com/sets/images/852921-1.jpg,8.99,14.99,19.99,NA,Not specified,Not specified
852922,Battle Pack,2010,Castle,Kingdoms,17,5,http://images.brickset.com/sets/images/852922-1.jpg,8.99,14.99,19.99,NA,Not specified,Not specified
852996,LEGO Club Max,2010,Promotional,Minifigure,4,1,http://images.brickset.com/sets/images/852996-1.jpg,0,0,NA,NA,Polybag,Promotional
8683,LEGO Minifigures Series 1 {Random bag},2010,Collectable Minifigures,Series 01,NA,NA,http://images.brickset.com/sets/images/8683-0.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Tribal Hunter,2010,Collectable Minifigures,Series 01,9,1,http://images.brickset.com/sets/images/8683-1.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Cheerleader,2010,Collectable Minifigures,Series 01,7,1,http://images.brickset.com/sets/images/8683-2.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Caveman,2010,Collectable Minifigures,Series 01,6,1,http://images.brickset.com/sets/images/8683-3.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Circus Clown,2010,Collectable Minifigures,Series 01,6,1,http://images.brickset.com/sets/images/8683-4.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Zombie,2010,Collectable Minifigures,Series 01,6,1,http://images.brickset.com/sets/images/8683-5.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Skater,2010,Collectable Minifigures,Series 01,8,1,http://images.brickset.com/sets/images/8683-6.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Robot,2010,Collectable Minifigures,Series 01,6,1,http://images.brickset.com/sets/images/8683-7.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Demolition Dummy,2010,Collectable Minifigures,Series 01,6,1,http://images.brickset.com/sets/images/8683-8.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Magician,2010,Collectable Minifigures,Series 01,6,1,http://images.brickset.com/sets/images/8683-9.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Super Wrestler,2010,Collectable Minifigures,Series 01,5,1,http://images.brickset.com/sets/images/8683-10.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Nurse,2010,Collectable Minifigures,Series 01,8,1,http://images.brickset.com/sets/images/8683-11.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Ninja,2010,Collectable Minifigures,Series 01,7,1,http://images.brickset.com/sets/images/8683-12.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Spaceman,2010,Collectable Minifigures,Series 01,9,1,http://images.brickset.com/sets/images/8683-13.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Forestman,2010,Collectable Minifigures,Series 01,9,1,http://images.brickset.com/sets/images/8683-14.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Deep Sea Diver,2010,Collectable Minifigures,Series 01,9,1,http://images.brickset.com/sets/images/8683-15.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,Cowboy,2010,Collectable Minifigures,Series 01,8,1,http://images.brickset.com/sets/images/8683-16.jpg,1.99,1.99,NA,NA,Not specified,Not specified
8683,LEGO Minifigures Series 1 - Complete,2010,Collectable Minifigures,Series 01,115,16,http://images.brickset.com/sets/images/8683-17.jpg,31.84,NA,NA,NA,Foil pack,Retail
8683,LEGO Minifigures Series 1 - Sealed Box,2010,Collectable Minifigures,Series 01,60,NA,http://images.brickset.com/sets/images/8683-18.jpg,119.4,NA,NA,NA,Box,Retail
8684,LEGO Minifigures Series 2 {Random bag},2010,Collectable Minifigures,Series 02,NA,NA,http://images.brickset.com/sets/images/8684-0.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Mariachi,2010,Collectable Minifigures,Series 02,9,1,http://images.brickset.com/sets/images/8684-1.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Spartan Warrior,2010,Collectable Minifigures,Series 02,8,1,http://images.brickset.com/sets/images/8684-2.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Ringmaster,2010,Collectable Minifigures,Series 02,6,1,http://images.brickset.com/sets/images/8684-3.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Witch,2010,Collectable Minifigures,Series 02,6,1,http://images.brickset.com/sets/images/8684-4.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Vampire,2010,Collectable Minifigures,Series 02,7,1,http://images.brickset.com/sets/images/8684-5.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Traffic Cop,2010,Collectable Minifigures,Series 02,8,1,http://images.brickset.com/sets/images/8684-6.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Explorer,2010,Collectable Minifigures,Series 02,8,1,http://images.brickset.com/sets/images/8684-7.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Life Guard,2010,Collectable Minifigures,Series 02,6,1,http://images.brickset.com/sets/images/8684-8.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Mime,2010,Collectable Minifigures,Series 02,7,1,http://images.brickset.com/sets/images/8684-9.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Weightlifter,2010,Collectable Minifigures,Series 02,8,1,http://images.brickset.com/sets/images/8684-10.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Pop Star,2010,Collectable Minifigures,Series 02,7,1,http://images.brickset.com/sets/images/8684-11.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Skier,2010,Collectable Minifigures,Series 02,10,1,http://images.brickset.com/sets/images/8684-12.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Disco Dude,2010,Collectable Minifigures,Series 02,6,1,http://images.brickset.com/sets/images/8684-13.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Karate Master,2010,Collectable Minifigures,Series 02,7,1,http://images.brickset.com/sets/images/8684-14.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Surfer,2010,Collectable Minifigures,Series 02,6,1,http://images.brickset.com/sets/images/8684-15.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,Pharaoh,2010,Collectable Minifigures,Series 02,6,1,http://images.brickset.com/sets/images/8684-16.jpg,1.99,1.99,2.99,NA,Not specified,Not specified
8684,LEGO Minifigures Series 2 - Complete,2010,Collectable Minifigures,Series 02,115,16,http://images.brickset.com/sets/images/8684-17.jpg,31.84,NA,NA,NA,Foil pack,Retail
8684,LEGO Minifigures Series 2 - Sealed Box,2010,Collectable Minifigures,Series 02,60,NA,http://images.brickset.com/sets/images/8684-18.jpg,119.4,NA,NA,NA,Box,Retail
8863,Blizzard's Peak,2010,World Racers,,504,6,http://images.brickset.com/sets/images/8863-1.jpg,49.99,59.99,79.99,NA,Not specified,Not specified
8864,Desert of Destruction,2010,World Racers,,961,8,http://images.brickset.com/sets/images/8864-1.jpg,76.99,89.99,119.99,NA,Not specified,Not specified
8896,Snake Canyon,2010,World Racers,,57,2,http://images.brickset.com/sets/images/8896-1.jpg,8.49,9.99,12.99,NA,Not specified,Not specified
8897,Jagged Jaws Reef,2010,World Racers,,191,2,http://images.brickset.com/sets/images/8897-1.jpg,18.99,19.99,26.99,NA,Not specified,Not specified
8898,Wreckage Road,2010,World Racers,,292,4,http://images.brickset.com/sets/images/8898-1.jpg,25.99,29.99,39.99,NA,Not specified,Not specified
8899,Gator Swamp,2010,World Racers,,354,5,http://images.brickset.com/sets/images/8899-1.jpg,35.99,39.99,54.99,NA,Box,Retail
9314,Rescue Services Set,2010,Education,,1490,NA,http://images.brickset.com/sets/images/9314-1.jpg,NA,149.95,NA,NA,Not specified,Not specified
9693,NXT DC Rechargeable Battery,2010,Education,,1,NA,http://images.brickset.com/sets/images/9693-1.jpg,59.99,79.99,94.99,69.99,Not specified,Not specified
9694,Colour Sensor,2010,Education,,1,NA,http://images.brickset.com/sets/images/9694-1.jpg,21.99,39.99,47.99,25.99,Not specified,Not specified
9695,LEGO Mindstorms Education Resource Set,2010,Education,Mindstorms,821,NA,http://images.brickset.com/sets/images/9695-1.jpg,NA,99.95,NA,NA,Not specified,Not specified
AUSTIN,{Bat},2010,Promotional,LEGO brand store opening set,82,NA,http://images.brickset.com/sets/images/AUSTIN-1.jpg,NA,0,NA,NA,Loose Parts,LEGO exclusive
CELEBV,Fan Celebration V - CubeDude - The Bounty Hunter Edition,2010,Promotional,Cube Dudes,496,NA,http://images.brickset.com/sets/images/CELEBV-1.jpg,NA,75,NA,NA,Box,Promotional
COMCON012,San Diego Comic Con 2010 Exclusive - CubeDude - The Clone Wars Edition,2010,Promotional,Cube Dudes,416,NA,http://images.brickset.com/sets/images/COMCON012-1.jpg,NA,75,NA,NA,Box,Promotional
GLENDALE,{Rattlesnake},2010,Promotional,LEGO brand store opening set,140,NA,http://images.brickset.com/sets/images/GLENDALE-1.jpg,NA,0,NA,NA,Loose Parts,LEGO exclusive
MIAMI,{Art Deco Hotel},2010,Promotional,LEGO brand store opening set,142,NA,http://images.brickset.com/sets/images/MIAMI-1.jpg,NA,0,NA,NA,Loose Parts,LEGO exclusive
MMMB018,Snowman,2010,Promotional,Monthly Mini Model Build,55,NA,http://images.brickset.com/sets/images/MMMB018-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB019,Groundhog,2010,Promotional,Monthly Mini Model Build,38,NA,http://images.brickset.com/sets/images/MMMB019-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB020,Rose,2010,Promotional,Monthly Mini Model Build,25,NA,http://images.brickset.com/sets/images/MMMB020-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB021,Birds,2010,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB021-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB022,Shamrock,2010,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB022-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB023,Chick,2010,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB023-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB024,Truck,2010,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB024-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB025,Barbeque,2010,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB025-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB026,Watermelon,2010,Promotional,Monthly Mini Model Build,43,NA,http://images.brickset.com/sets/images/MMMB026-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB027,Seagull,2010,Promotional,Monthly Mini Model Build,29,NA,http://images.brickset.com/sets/images/MMMB027-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB028,Boy with Backpack,2010,Promotional,Monthly Mini Model Build,41,NA,http://images.brickset.com/sets/images/MMMB028-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB029,Monster,2010,Promotional,Monthly Mini Model Build,49,NA,http://images.brickset.com/sets/images/MMMB029-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB030,Turkey Dinner,2010,Promotional,Monthly Mini Model Build,47,NA,http://images.brickset.com/sets/images/MMMB030-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB031,Fire Place,2010,Promotional,Monthly Mini Model Build,39,NA,http://images.brickset.com/sets/images/MMMB031-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB032,Christmas Tree,2010,Promotional,Monthly Mini Model Build,39,NA,http://images.brickset.com/sets/images/MMMB032-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
NEWARK,{Transport Plane},2010,Promotional,LEGO brand store opening set,133,NA,http://images.brickset.com/sets/images/NEWARK-1.jpg,NA,0,NA,NA,Loose Parts,LEGO exclusive
10193,Medieval Market Village,2009,Castle,,1601,8,http://images.brickset.com/sets/images/10193-1.jpg,71.99,99.99,134.99,99.99,Box,Retail - limited
10194,Emerald Night,2009,Advanced Models,Trains,1085,3,http://images.brickset.com/sets/images/10194-1.jpg,69.99,99.99,129.99,89.99,Box,Retail
10195,Republic Dropship with AT-OT Walker,2009,Star Wars,The Clone Wars,1758,8,http://images.brickset.com/sets/images/10195-1.jpg,183.99,249.99,349.99,249.99,Box,LEGO exclusive
10196,Grand Carousel,2009,Advanced Models,Fairground,3263,9,http://images.brickset.com/sets/images/10196-1.jpg,179.99,249.99,349.99,NA,Box,Retail - limited
10197,Fire Brigade,2009,Advanced Models,Modular Buildings,2231,4,http://images.brickset.com/sets/images/10197-1.jpg,99.99,149.99,199.99,149.99,Box,Retail - limited
10198,Tantive IV,2009,Star Wars,Episode IV-VI,1408,5,http://images.brickset.com/sets/images/10198-1.jpg,122.99,149.99,199.99,149.99,Box,LEGO exclusive
10199,Winter Village Toy Shop,2009,Advanced Models,Winter Village,815,7,http://images.brickset.com/sets/images/10199-1.jpg,44.99,59.99,79.99,59.99,Box,Retail - limited
10287,Intelligent NXT Brick (Black),2009,Mindstorms,NXT,1,NA,http://images.brickset.com/sets/images/10287-1.jpg,107.65,169.99,NA,NA,Not specified,Not specified
20008,BrickMaster - Creator,2009,Creator,,79,NA,http://images.brickset.com/sets/images/20008-1.jpg,4.59,NA,NA,NA,Polybag,LEGO exclusive
20009,AT-TE Walker,2009,Star Wars,Mini Building Set,94,NA,http://images.brickset.com/sets/images/20009-1.jpg,4.59,NA,NA,NA,Polybag,LEGO exclusive
20010,Republic Gunship,2009,Star Wars,Mini Building Set,99,NA,http://images.brickset.com/sets/images/20010-1.jpg,4.59,NA,NA,NA,Polybag,LEGO exclusive
20011,BrickMaster - Creator,2009,Creator,,74,NA,http://images.brickset.com/sets/images/20011-1.jpg,4.59,NA,NA,NA,Polybag,LEGO exclusive
20012,BrickMaster - Bionicle,2009,Bionicle,,33,NA,http://images.brickset.com/sets/images/20012-1.jpg,4.59,NA,NA,NA,Polybag,LEGO exclusive
21002,Empire State Building,2009,Architecture,Landmark Series,77,NA,http://images.brickset.com/sets/images/21002-1.jpg,19.99,19.99,24.99,19.99,Box,Retail - limited
21003,Seattle Space Needle,2009,Architecture,Landmark Series,57,NA,http://images.brickset.com/sets/images/21003-1.jpg,19.99,19.99,24.99,19.99,Box,Retail - limited
21004,Solomon Guggenheim Museum,2009,Architecture,Architect Series,208,NA,http://images.brickset.com/sets/images/21004-1.jpg,34.99,39.99,49.99,39.99,Box,Retail - limited
21005,Fallingwater,2009,Architecture,Architect Series,811,NA,http://images.brickset.com/sets/images/21005-1.jpg,74.99,99.99,129.99,89.99,Box,Retail - limited
30000,Medic's Car,2009,City,Medical,32,1,http://images.brickset.com/sets/images/30000-1.jpg,0,NA,NA,NA,Polybag,Promotional
30002,Police Boat,2009,City,Police,30,1,http://images.brickset.com/sets/images/30002-1.jpg,NA,2.99,NA,NA,Polybag,Promotional
30005,Imperial Speeder Bike,2009,Star Wars,Episode IV-VI,30,1,http://images.brickset.com/sets/images/30005-1.jpg,3.99,3.99,NA,NA,Polybag,Promotional
30006,Clone Walker,2009,Star Wars,The Clone Wars,30,1,http://images.brickset.com/sets/images/30006-1.jpg,3.99,NA,NA,NA,Polybag,Promotional
30008,Snowman,2009,Creator,Seasonal,44,NA,http://images.brickset.com/sets/images/30008-1.jpg,NA,3.5,NA,NA,Polybag,Promotional
30009,Christmas Tree,2009,Creator,Seasonal,47,NA,http://images.brickset.com/sets/images/30009-1.jpg,NA,3.5,NA,NA,Polybag,Promotional
3594,Bob's Workshop,2009,Duplo,Bob the Builder,14,1,http://images.brickset.com/sets/images/3594-1.jpg,12.69,14.99,NA,NA,Not specified,Not specified
3595,Scoop at Bobland Bay,2009,Duplo,Bob the Builder,28,NA,http://images.brickset.com/sets/images/3595-1.jpg,15.65,19.99,NA,NA,Not specified,Not specified
3596,Muck Can Do It,2009,Duplo,Bob the Builder,39,NA,http://images.brickset.com/sets/images/3596-1.jpg,22.49,29.99,NA,NA,Not specified,Not specified
3597,Lofty and Dizzy Hard At Work,2009,Duplo,Bob the Builder,51,1,http://images.brickset.com/sets/images/3597-1.jpg,29.35,39.99,NA,NA,Not specified,Not specified
3833,Krusty Krab Adventures,2009,SpongeBob SquarePants,,209,3,http://images.brickset.com/sets/images/3833-1.jpg,24.99,24.99,34.99,26.99,Box,Retail
3834,Good Neighbours at Bikini Bottom,2009,SpongeBob SquarePants,,425,3,http://images.brickset.com/sets/images/3834-1.jpg,39.99,39.99,54.99,52.99,Box,Retail
3835,Robo Champ,2009,Games,,118,NA,http://images.brickset.com/sets/images/3835-1.jpg,7.99,4.99,12.99,NA,Box,Retail
3836,Magikus ,2009,Games,,108,NA,http://images.brickset.com/sets/images/3836-1.jpg,7.99,9.99,12.99,NA,Box,Retail
3837,Monster 4,2009,Games,,141,NA,http://images.brickset.com/sets/images/3837-1.jpg,9.99,14.99,19.99,NA,Box,Retail
3838,Lava Dragon ,2009,Games,,131,4,http://images.brickset.com/sets/images/3838-1.jpg,9.99,14.99,19.99,12.99,Box,Retail
3839,Race 3000,2009,Games,,166,NA,http://images.brickset.com/sets/images/3839-1.jpg,14.99,9.99,26.99,NA,Box,Retail
3840,Pirate Code,2009,Games,,268,1,http://images.brickset.com/sets/images/3840-1.jpg,16.99,9.99,26.99,NA,Box,Retail
3841,Minotaurus,2009,Games,,211,12,http://images.brickset.com/sets/images/3841-1.jpg,17.99,24.99,34.99,24.99,Box,Retail
3842,Lunar Command ,2009,Games,,271,6,http://images.brickset.com/sets/images/3842-1.jpg,19.99,NA,NA,NA,Box,Retail
3843,Ramses Pyramid ,2009,Games,,217,13,http://images.brickset.com/sets/images/3843-1.jpg,19.99,9.99,39.99,29.99,Box,Retail
3844,Creationary ,2009,Games,,338,2,http://images.brickset.com/sets/images/3844-1.jpg,24.99,34.99,39.99,34.99,Box,Retail
40000,Cool Santa Set,2009,Seasonal,Christmas,152,NA,http://images.brickset.com/sets/images/40000-1.jpg,6.85,9.99,NA,NA,Not specified,Not specified
40001,Santa Claus,2009,Seasonal,Christmas,42,NA,http://images.brickset.com/sets/images/40001-1.jpg,2.95,4.99,NA,NA,Polybag,LEGO exclusive
40002,Xmas Tree,2009,Seasonal,Christmas,61,NA,http://images.brickset.com/sets/images/40002-1.jpg,2.95,4.99,NA,NA,Polybag,LEGO exclusive
40003,Snowman,2009,Seasonal,Christmas,44,NA,http://images.brickset.com/sets/images/40003-1.jpg,2.95,4.99,NA,NA,Polybag,LEGO exclusive
5486,Fun With Duplo Bricks,2009,Duplo,,90,NA,http://images.brickset.com/sets/images/5486-1.jpg,21.99,29.99,39.99,NA,Not specified,Not specified
5487,Fun With LEGO Bricks,2009,Bricks and More,,700,NA,http://images.brickset.com/sets/images/5487-1.jpg,21.99,29.99,39.99,NA,Box,Retail
5488,Duplo Farm Building Set,2009,Duplo,,102,2,http://images.brickset.com/sets/images/5488-1.jpg,29.99,39.99,64.99,NA,Not specified,Not specified
5489,Ultimate LEGO Vehicle Building Set,2009,Bricks and More,,675,1,http://images.brickset.com/sets/images/5489-1.jpg,29.99,44.99,64.99,44.99,Tub,Retail
5538,Duplo Creative Bucket,2009,Duplo,,76,NA,http://images.brickset.com/sets/images/5538-1.jpg,19.99,29.99,39.99,24.99,Bucket,Retail
5539,Creative Bucket,2009,Bricks and More,,480,NA,http://images.brickset.com/sets/images/5539-1.jpg,19.99,29.99,39.99,24.99,Bucket,Retail
5545,Stanley at Great Waterton,2009,Duplo,Thomas the Tank Engine,19,NA,http://images.brickset.com/sets/images/5545-1.jpg,17.59,19.99,NA,NA,Box,Retail
5546,Thomas at Morgan's Mine,2009,Duplo,Thomas the Tank Engine,22,NA,http://images.brickset.com/sets/images/5546-1.jpg,22.99,29.99,NA,NA,Box,Retail
5547,James Celebrates Sodor Day,2009,Duplo,Thomas the Tank Engine,34,1,http://images.brickset.com/sets/images/5547-1.jpg,24.99,29.99,NA,NA,Box,Retail
5560,Large Pink Brick Box,2009,Bricks and More,,402,1,http://images.brickset.com/sets/images/5560-1.jpg,25.99,29.99,39.99,27.99,Tub,Retail
5586,Duplo Basic Bricks with Fun Figures,2009,Duplo,,50,NA,http://images.brickset.com/sets/images/5586-1.jpg,12.69,NA,NA,NA,Not specified,Not specified
5587,Basic Bricks with Fun Figures,2009,Bricks and More,,390,NA,http://images.brickset.com/sets/images/5587-1.jpg,13.35,19.99,NA,NA,Box,Retail
5588,Duplo Giant Box,2009,Duplo,,201,NA,http://images.brickset.com/sets/images/5588-1.jpg,48.96,NA,NA,NA,Not specified,Not specified
5589,LEGO Giant Box,2009,Bricks and More,,1600,NA,http://images.brickset.com/sets/images/5589-1.jpg,48.96,NA,NA,NA,Box,Retail
5592,My First Plane,2009,Duplo,LEGO Ville,8,2,http://images.brickset.com/sets/images/5592-1.jpg,14.99,14.99,19.99,13.99,Not specified,Not specified
5594,Cargo Plane,2009,Duplo,LEGO Ville,28,2,http://images.brickset.com/sets/images/5594-1.jpg,34.99,49.99,64.99,NA,Not specified,Not specified
5595,Airport,2009,Duplo,LEGO Ville,59,4,http://images.brickset.com/sets/images/5595-1.jpg,69.99,89.99,119.99,84.99,Not specified,Not specified
5632,Animal Care,2009,Duplo,LEGO Ville,4,1,http://images.brickset.com/sets/images/5632-1.jpg,4.99,7.99,9.99,4.99,Not specified,Not specified
5633,Polar Zoo,2009,Duplo,LEGO Ville,32,1,http://images.brickset.com/sets/images/5633-1.jpg,20.99,29.99,39.99,24.99,Not specified,Not specified
5634,Feeding Zoo,2009,Duplo,LEGO Ville,53,3,http://images.brickset.com/sets/images/5634-1.jpg,40.99,49.99,64.99,54.99,Not specified,Not specified
5635,Big City Zoo,2009,Duplo,LEGO Ville,125,4,http://images.brickset.com/sets/images/5635-1.jpg,69.99,89.99,129.99,94.99,Not specified,Not specified
5636,Bus,2009,Duplo,LEGO Ville,14,3,http://images.brickset.com/sets/images/5636-1.jpg,20.99,24.99,29.99,24.99,Not specified,Not specified
5637,Garbage Truck,2009,Duplo,LEGO Ville,12,1,http://images.brickset.com/sets/images/5637-1.jpg,14.99,16.99,19.99,15.99,Not specified,Not specified
5638,Postman,2009,Duplo,LEGO Ville,9,1,http://images.brickset.com/sets/images/5638-1.jpg,7.99,9.99,12.99,NA,Not specified,Not specified
5639,Family House,2009,Duplo,LEGO Ville,71,4,http://images.brickset.com/sets/images/5639-1.jpg,49.99,69.99,89.99,59.99,Not specified,Not specified
5640,Petrol Station,2009,Duplo,LEGO Ville,24,1,http://images.brickset.com/sets/images/5640-1.jpg,18.99,24.99,29.99,19.99,Not specified,Not specified
5641,Busy Garage,2009,Duplo,LEGO Ville,51,2,http://images.brickset.com/sets/images/5641-1.jpg,35.99,49.99,64.99,39.99,Not specified,Not specified
5969,Squidman Escape,2009,Space,Space Police 3,42,2,http://images.brickset.com/sets/images/5969-1.jpg,4.99,5.99,7.99,NA,Box,Retail
5970,Freeze Ray Frenzy,2009,Space,Space Police 3,80,2,http://images.brickset.com/sets/images/5970-1.jpg,9.99,9.99,NA,NA,Box,Retail
5971,Gold Heist,2009,Space,Space Police 3,205,2,http://images.brickset.com/sets/images/5971-1.jpg,17.99,19.99,NA,NA,Box,Retail
5972,Container Heist,2009,Space,Space Police 3,282,2,http://images.brickset.com/sets/images/5972-1.jpg,24.99,29.99,NA,NA,Box,Retail
5973,Hyperspeed Pursuit,2009,Space,Space Police 3,456,3,http://images.brickset.com/sets/images/5973-1.jpg,39.99,49.99,64.99,NA,Box,Retail
5974,Galactic Enforcer,2009,Space,Space Police 3,825,7,http://images.brickset.com/sets/images/5974-1.jpg,64.99,99.99,129.99,NA,Box,Retail
5979,Max Security Transport,2009,Space,Space Police 3,330,3,http://images.brickset.com/sets/images/5979-1.jpg,29.35,39.99,NA,NA,Box,Retail
5980,Squidman's Pitstop,2009,Space,Space Police 3,389,4,http://images.brickset.com/sets/images/5980-1.jpg,34.25,49.99,NA,NA,Box,Retail
6191,Fire Fighter Building Set,2009,Bricks and More,,117,1,http://images.brickset.com/sets/images/6191-1.jpg,7.99,9.99,12.99,NA,Box,Retail
6192,Pirate Building Set,2009,Bricks and More,,150,1,http://images.brickset.com/sets/images/6192-1.jpg,7.99,9.99,NA,NA,Box,Retail
6193,Castle Building Set,2009,Bricks and More,,137,1,http://images.brickset.com/sets/images/6193-1.jpg,6.85,9.99,NA,NA,Box,Retail
6194,My LEGO Town,2009,Bricks and More,,516,2,http://images.brickset.com/sets/images/6194-1.jpg,20.99,29.99,39.99,29.99,Box,Retail
6239,Cannon Battle,2009,Pirates,,45,2,http://images.brickset.com/sets/images/6239-1.jpg,4.99,5.99,6.99,NA,Box,Retail
6240,Kraken Attackin',2009,Pirates,,78,2,http://images.brickset.com/sets/images/6240-1.jpg,8.99,9.99,11.99,NA,Box,Retail
6241,Loot Island,2009,Pirates,,142,3,http://images.brickset.com/sets/images/6241-1.jpg,17.99,19.99,24.99,NA,Box,Retail
6242,Soldiers' Fort,2009,Pirates,,367,6,http://images.brickset.com/sets/images/6242-1.jpg,39.99,49.99,64.99,NA,Box,Retail
6243,Brickbeard's Bounty,2009,Pirates,,592,8,http://images.brickset.com/sets/images/6243-1.jpg,59.99,99.99,119.99,NA,Box,Retail
6253,Shipwreck Hideout,2009,Pirates,,310,6,http://images.brickset.com/sets/images/6253-1.jpg,26.45,39.99,NA,NA,Box,Retail
6299,Pirates Advent Calendar,2009,Pirates,Seasonal,148,8,http://images.brickset.com/sets/images/6299-1.jpg,15.79,NA,NA,NA,Box,Retail - limited
6741,Mini Jet,2009,Creator,,63,NA,http://images.brickset.com/sets/images/6741-1.jpg,4.99,5.99,6.99,NA,Canister,Retail
6742,Mini Off-Roader,2009,Creator,,64,NA,http://images.brickset.com/sets/images/6742-1.jpg,4.99,5.99,6.99,NA,Canister,Retail
6743,Street Speeder,2009,Creator,,165,NA,http://images.brickset.com/sets/images/6743-1.jpg,9.99,12.99,17.99,9.99,Box,Retail
